APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,search_term
2000.0,2000P01NS039321,1224088.0,TargetOnly
2011.0,2011P01NS015655,1404400.0,TargetOnly
2011.0,2011P01NS041997,1564716.0,TargetOnly
2008.0,2008P01NS043980,1406973.0,TargetOnly
2012.0,2012P01NS043985,1237474.0,TargetOnly
2011.0,2011P01NS043985,1272571.0,TargetOnly
2010.0,2010P01NS043985,1340739.0,TargetOnly
2009.0,2009P01NS043985,1484006.0,TargetOnly
2007.0,2007P01NS043985,1377640.0,TargetOnly
2004.0,2004P01NS043985,1600389.0,TargetOnly
2012.0,2012P01NS044233,1213741.0,TargetOnly
2007.0,2007P01NS044233,1582786.0,TargetOnly
2004.0,2004P01NS044233,1828808.0,TargetOnly
2015.0,2015P01NS045260,1230047.0,TargetOnly
2009.0,2009P01NS047308,1164785.0,TargetOnly
2009.0,2009P01NS048447,1476558.0,TargetOnly
2008.0,2008P01NS048447,1640936.0,TargetOnly
2006.0,2006P01NS048447,1412192.0,TargetOnly
2009.0,2009P01NS050210,1514273.0,TargetOnly
2011.0,2011P01NS058484,1055523.0,TargetOnly
2009.0,2009P01NS030318,1598040.0,TargetOnly
2010.0,2010P01NS056202,1534925.0,TargetOnly
2010.0,2010P01NS058793,1473854.0,TargetOnly
2020.0,2020P01NS074969,1395062.0,TargetOnly
2019.0,2019P01NS074969,1440055.0,TargetOnly
2018.0,2018P01NS074969,1490630.0,TargetOnly
2017.0,2017P01NS074969,1565511.0,TargetOnly
2016.0,2016P01NS074969,1171680.0,TargetOnly
2015.0,2015P01NS074969,1196446.0,TargetOnly
2014.0,2014P01NS074969,1200211.0,TargetOnly
2013.0,2013P01NS074969,1193151.0,TargetOnly
2012.0,2012P01NS074969,1276660.0,TargetOnly
2017.0,2017P01NS080675,1274337.0,TargetOnly
2016.0,2016P01NS080675,1301456.0,TargetOnly
2015.0,2015P01NS080675,1320731.0,TargetOnly
2014.0,2014P01NS080675,1306299.0,TargetOnly
2019.0,2019P01NS092525,1270593.0,TargetOnly
2011.0,2011P01HD025938,1631363.0,TargetOnly
2016.0,2016P01HD029587,1451388.0,TargetOnly
2014.0,2014P01HD029587,1700821.0,TargetOnly
2013.0,2013P01HD029587,1582266.0,TargetOnly
2012.0,2012P01HD029587,1691734.0,TargetOnly
2011.0,2011P01HD029587,368859.0,TargetOnly
2009.0,2009P01HD029587,1675748.0,TargetOnly
2014.0,2014P01HD032062,1270813.0,TargetOnly
2014.0,2014P01HD035897,1752797.0,TargetOnly
2013.0,2013P01HD035897,1704965.0,TargetOnly
2010.0,2010P01HD035897,1883501.0,TargetOnly
2007.0,2007P01HD035897,1740751.0,TargetOnly
2003.0,2003P01HD035897,1838029.0,TargetOnly
2002.0,2002P01HD035897,1612088.0,TargetOnly
2001.0,2001P01HD035897,1589913.0,TargetOnly
1999.0,1999P01HD035897,0.0,TargetOnly
2017.0,2017P01HD080642,1586606.0,TargetOnly
2001.0,2001P01CA077839,1849891.0,TargetOnly
2009.0,2009P01CA087969,5677997.0,TargetOnly
2010.0,2010P01CA095616,2628115.0,TargetOnly
2008.0,2008P01CA095616,2345648.0,TargetOnly
2014.0,2014P01CA138390,1517164.0,TargetOnly
2017.0,2017P01CA166009,974537.0,TargetOnly
2015.0,2015P01CA166009,1075410.0,TargetOnly
2014.0,2014P01DK026741,2275995.0,TargetOnly
2006.0,2006P01DK044935,1968029.0,TargetOnly
2003.0,2003P01DK050305,1629866.0,TargetOnly
2017.0,2017P01DK098108,1654539.0,TargetOnly
2007.0,2007P01ES000040,1298528.0,TargetOnly
2012.0,2012P01ES016732,1496855.0,TargetOnly
2012.0,2012P01ES016738,1936263.0,TargetOnly
2011.0,2011P01ES016738,1938403.0,TargetOnly
2009.0,2009P01ES016738,1876437.0,TargetOnly
2011.0,2011P01AI077774,2040645.0,TargetOnly
2018.0,2018P01AI106705,1540130.0,TargetOnly
2002.0,2002P01DA012444,2620731.0,TargetOnly
2013.0,2013P01DA017259,1208222.0,TargetOnly
2009.0,2009P01DA019398,1190506.0,TargetOnly
2011.0,2011P01DA021633,1385313.0,TargetOnly
2010.0,2010P01DA026134,1293708.0,TargetOnly
2018.0,2018P01DA028555,2073353.0,TargetOnly
2017.0,2017P01DA028555,1814495.0,TargetOnly
2015.0,2015P01DA028555,1880049.0,TargetOnly
2013.0,2013P01DA028555,1615711.0,TargetOnly
2015.0,2015P01DA037830,1582805.0,TargetOnly
2011.0,2011P01GM062580,2253408.0,TargetOnly
2010.0,2010P01GM062580,2350729.0,TargetOnly
2009.0,2009P01GM062580,2340351.0,TargetOnly
2008.0,2008P01GM062580,2266784.0,TargetOnly
2003.0,2003P01GM062580,1784537.0,TargetOnly
2011.0,2011P01GM080513,1258004.0,TargetOnly
2010.0,2010P01GM080513,1289581.0,TargetOnly
2009.0,2009P01GM080513,1281841.0,TargetOnly
2012.0,2012P01GM091743,2206146.0,TargetOnly
2015.0,2015P01GM095467,1440513.0,TargetOnly
2017.0,2017P01GM099134,1903865.0,TargetOnly
2017.0,2017P01GM105536,1417139.0,TargetOnly
2008.0,2008P01AR052354,1558076.0,TargetOnly
2013.0,2013P01HG005062,583143.0,TargetOnly
2012.0,2012P01AT004511,146949.0,TargetOnly
2010.0,2010P01AT004511,1777729.0,TargetOnly
2008.0,2008P01AT004511,1818608.0,TargetOnly
2015.0,2015P01MH070306,413082.0,TargetOnly
2008.0,2008P01MH070306,1764300.0,TargetOnly
2004.0,2004P01AG000001,2790389.0,TargetOnly
2016.0,2016P01AG002132,2027695.0,TargetOnly
2008.0,2008P01AG002132,2968982.0,TargetOnly
2020.0,2020P01AG003949,2715497.0,TargetOnly
2008.0,2008P01AG003949,2679770.0,TargetOnly
2001.0,2001P01AG004342,1661507.0,TargetOnly
2003.0,2003P01AG004418,1385614.0,TargetOnly
2005.0,2005P01AG005119,1511949.0,TargetOnly
1999.0,1999P01AG005119,0.0,TargetOnly
2002.0,2002P01AG007232,3313657.0,TargetOnly
2001.0,2001P01AG009215,2098354.0,TargetOnly
2008.0,2008P01AG009464,1596336.0,TargetOnly
2003.0,2003P01AG009464,1683952.0,TargetOnly
2009.0,2009P01AG009466,2080446.0,TargetOnly
2010.0,2010P01AG009525,143950.0,TargetOnly
2009.0,2009P01AG010485,1642488.0,TargetOnly
2002.0,2002P01AG010485,1487838.0,TargetOnly
2001.0,2001P01AG010485,1426621.0,TargetOnly
2000.0,2000P01AG010485,1639369.0,TargetOnly
1999.0,1999P01AG010514,0.0,TargetOnly
2008.0,2008P01AG010770,2087061.0,TargetOnly
2016.0,2016P01AG012411,2260966.0,TargetOnly
2003.0,2003P01AG012411,1774059.0,TargetOnly
2001.0,2001P01AG012411,1098350.0,TargetOnly
1999.0,1999P01AG012411,0.0,TargetOnly
2007.0,2007P01AG012435,2767134.0,TargetOnly
2006.0,2006P01AG012435,2872256.0,TargetOnly
2003.0,2003P01AG012993,1812623.0,TargetOnly
2001.0,2001P01AG012993,1625140.0,TargetOnly
2001.0,2001P01AG014366,1388134.0,TargetOnly
2000.0,2000P01AG014366,1461247.0,TargetOnly
2019.0,2019P01AG014449,1651983.0,TargetOnly
2003.0,2003P01AG014751,1640317.0,TargetOnly
2018.0,2018P01AG014930,2420583.0,TargetOnly
2006.0,2006P01AG015379,3555208.0,TargetOnly
2005.0,2005P01AG015379,3655085.0,TargetOnly
2000.0,2000P01AG015501,927353.0,TargetOnly
1999.0,1999P01AG015501,0.0,TargetOnly
2001.0,2001P01AG017490,2408143.0,TargetOnly
2017.0,2017P01AG017628,1471860.0,TargetOnly
2006.0,2006P01AG018357,89060.0,TargetOnly
2004.0,2004P01AG018357,1228806.0,TargetOnly
2009.0,2009P01AG020206,1784868.0,TargetOnly
2006.0,2006P01AG020206,1572815.0,TargetOnly
2013.0,2013P01AG022550,1584055.0,TargetOnly
2012.0,2012P01AG022550,1697343.0,TargetOnly
2011.0,2011P01AG022550,1707086.0,TargetOnly
2007.0,2007P01AG022550,1921129.0,TargetOnly
2008.0,2008P01AG025531,1101374.0,TargetOnly
2006.0,2006P01AG027818,1927169.0,TargetOnly
2015.0,2015P01AG027956,1228038.0,TargetOnly
2011.0,2011P01AG031097,2184033.0,TargetOnly
2010.0,2010P01AG031097,2540653.0,TargetOnly
2011.0,2011P01AG032131,690799.0,TargetOnly
2010.0,2010P01AG032131,728294.0,TargetOnly
2020.0,2020P01AG032958,2310834.0,TargetOnly
2013.0,2013P01AG031720,2127956.0,TargetOnly
2018.0,2018P01AG055369,2857734.0,TargetOnly
2009.0,2009P01HL018645,3147275.0,TargetOnly
2000.0,2000P01HL018974,2931286.0,TargetOnly
2006.0,2006P01HL020948,6434810.0,TargetOnly
2005.0,2005P01HL020948,6604218.0,TargetOnly
2000.0,2000P01HL020948,6055156.0,TargetOnly
2003.0,2003P01HL022619,2170435.0,TargetOnly
2000.0,2000P01HL026335,2620547.0,TargetOnly
2009.0,2009P01HL030086,2374766.0,TargetOnly
2008.0,2008P01HL030086,2237281.0,TargetOnly
2003.0,2003P01HL030568,4463518.0,TargetOnly
2009.0,2009P01HL031950,2626923.0,TargetOnly
2012.0,2012P01HL034343,1572219.0,TargetOnly
2011.0,2011P01HL054710,1812252.0,TargetOnly
2010.0,2010P01HL054710,1869560.0,TargetOnly
2008.0,2008P01HL054710,1893425.0,TargetOnly
2002.0,2002P01HL054710,2009805.0,TargetOnly
2001.0,2001P01HL054710,1965179.0,TargetOnly
2001.0,2001P01HL056914,1659731.0,TargetOnly
2000.0,2000P01HL056914,1663561.0,TargetOnly
2004.0,2004P01HL057278,2864834.0,TargetOnly
2003.0,2003P01HL057346,2345601.0,TargetOnly
2002.0,2002P01HL064943,1826771.0,TargetOnly
2006.0,2006P01HL072903,2956013.0,TargetOnly
2003.0,2003P01HL072903,2819951.0,TargetOnly
2011.0,2011P01HL074124,1810645.0,TargetOnly
2010.0,2010P01HL074124,1867902.0,TargetOnly
2010.0,2010P01HL083069,2775404.0,TargetOnly
2009.0,2009P01HL083069,2871128.0,TargetOnly
2017.0,2017P01HL088594,2205953.0,TargetOnly
2008.0,2008P01HL089407,1862274.0,TargetOnly
2013.0,2013P01HL095486,1704941.0,TargetOnly
2012.0,2012P01HL107153,2676174.0,TargetOnly
2015.0,2015P01HL108795,2185709.0,TargetOnly
2001.0,2001P01NS005820,2117661.0,TargetOnly
1999.0,1999P01NS005820,0.0,TargetOnly
2009.0,2009P01NS013742,1607486.0,TargetOnly
2004.0,2004P01NS016375,2055274.0,TargetOnly
2003.0,2003P01NS017771,1944218.0,TargetOnly
2010.0,2010P01NS023393,1098542.0,TargetOnly
2002.0,2002P01NS026643,139580.0,TargetOnly
2007.0,2007P01NS032636,1521385.0,TargetOnly
2007.0,2007P01NS035611,1272558.0,TargetOnly
2003.0,2003P01NS036519,711117.0,TargetOnly
2003.0,2003P01NS028121,1662847.0,TargetOnly
2003.0,2003P01NS038037,1623559.0,TargetOnly
2008.0,2008P01NS038475,1592086.0,TargetOnly
2007.0,2007P01NS038667,1434608.0,TargetOnly
2006.0,2006P01NS038667,1492520.0,TargetOnly
2005.0,2005P01NS039161,1512863.0,TargetOnly
2007.0,2007P01NS042345,1463978.0,TargetOnly
2008.0,2008P01NS043985,1371568.0,TargetOnly
2005.0,2005P01NS043985,1546709.0,TargetOnly
2014.0,2014P01NS044233,1133425.0,TargetOnly
2007.0,2007P01NS047308,1169498.0,TargetOnly
2005.0,2005P01NS047308,1308196.0,TargetOnly
2007.0,2007P01NS048447,1539475.0,TargetOnly
2008.0,2008P01NS050315,1355939.0,TargetOnly
2012.0,2012P01NS056202,1455858.0,TargetOnly
2009.0,2009P01NS056202,1658140.0,TargetOnly
2013.0,2013P01NS058901,1359632.0,TargetOnly
1999.0,1999P01HD017449,0.0,TargetOnly
2005.0,2005P01HD023315,1860080.0,TargetOnly
2003.0,2003P01HD023681,1256366.0,TargetOnly
2001.0,2001P01HD023681,1234552.0,TargetOnly
2006.0,2006P01HD029587,1714998.0,TargetOnly
2005.0,2005P01HD029587,1760140.0,TargetOnly
2013.0,2013P01CA050661,2793671.0,TargetOnly
2003.0,2003P01CA064593,1642370.0,TargetOnly
2005.0,2005P01CA066081,2082614.0,TargetOnly
2003.0,2003P01CA082713,3011640.0,TargetOnly
2012.0,2012P01CA087969,5368961.0,TargetOnly
2017.0,2017P01CA104838,1187902.0,TargetOnly
2011.0,2011P01CA124570,2509058.0,TargetOnly
2016.0,2016P01CA163200,1364808.0,TargetOnly
2014.0,2014P01CA166009,978798.0,TargetOnly
2009.0,2009P01DA012065,2897043.0,TargetOnly
2016.0,2016P01DA028555,1824981.0,TargetOnly
2007.0,2007P01DK002456,168665.0,TargetOnly
2006.0,2006P01DK032094,2200513.0,TargetOnly
2002.0,2002P01DK050305,1618445.0,TargetOnly
2014.0,2014P01DK054441,1833904.0,TargetOnly
2019.0,2019P01DK088761,1867076.0,TargetOnly
2011.0,2011P01ES016732,1527786.0,TargetOnly
2011.0,2011P01GM047969,1950016.0,TargetOnly
2016.0,2016P01GM062580,1241135.0,TargetOnly
2015.0,2015P01GM062580,1262432.0,TargetOnly
2014.0,2014P01GM062580,1268106.0,TargetOnly
2012.0,2012P01GM080513,1233304.0,TargetOnly
2008.0,2008P01GM080513,1273636.0,TargetOnly
2015.0,2015P01GM091743,2088581.0,TargetOnly
2013.0,2013P01GM091743,2175124.0,TargetOnly
2016.0,2016P01GM095467,1672528.0,TargetOnly
2006.0,2006P01AI055789,3798406.0,TargetOnly
2010.0,2010P01AI083222,2232127.0,TargetOnly
2011.0,2011P01AT004511,1706004.0,TargetOnly
2010.0,2010P01AR046798,1463564.0,TargetOnly
2007.0,2007P01AG000001,2489947.0,TargetOnly
2004.0,2004P01AG000538,1528013.0,TargetOnly
2013.0,2013P01AG002132,1649691.0,TargetOnly
2006.0,2006P01AG002132,3320885.0,TargetOnly
2004.0,2004P01AG002132,3262611.0,TargetOnly
2008.0,2008P01AG002219,2375709.0,TargetOnly
2016.0,2016P01AG003949,3437886.0,TargetOnly
2014.0,2014P01AG003949,2264756.0,TargetOnly
2004.0,2004P01AG003949,3136307.0,TargetOnly
2003.0,2003P01AG003949,222777.0,TargetOnly
2001.0,2001P01AG003991,2537104.0,TargetOnly
1999.0,1999P01AG003991,0.0,TargetOnly
2005.0,2005P01AG004342,2104231.0,TargetOnly
2002.0,2002P01AG005119,1456697.0,TargetOnly
2006.0,2006P01AG009215,1626524.0,TargetOnly
2008.0,2008P01AG009466,2027828.0,TargetOnly
2019.0,2019P01AG009973,1559547.0,TargetOnly
2000.0,2000P01AG010435,1888194.0,TargetOnly
2013.0,2013P01AG010770,2025760.0,TargetOnly
2004.0,2004P01AG010770,3187266.0,TargetOnly
2010.0,2010P01AG011915,1784700.0,TargetOnly
2012.0,2012P01AG012411,1341373.0,TargetOnly
2006.0,2006P01AG012411,1674735.0,TargetOnly
2013.0,2013P01AG014359,128722.0,TargetOnly
2009.0,2009P01AG014359,2618141.0,TargetOnly
2005.0,2005P01AG014359,2057609.0,TargetOnly
2006.0,2006P01AG014382,2435189.0,TargetOnly
2003.0,2003P01AG014449,1973353.0,TargetOnly
2005.0,2005P01AG014930,1839730.0,TargetOnly
2000.0,2000P01AG015453,1560567.0,TargetOnly
2003.0,2003P01AG017216,1787288.0,TargetOnly
2007.0,2007P01AG017586,2312945.0,TargetOnly
2006.0,2006P01AG017586,2353923.0,TargetOnly
2010.0,2010P01AG018397,133009.0,TargetOnly
2004.0,2004P01AG021601,6351639.0,TargetOnly
2009.0,2009P01AG022550,1907976.0,TargetOnly
2004.0,2004P01AG022550,2025834.0,TargetOnly
2010.0,2010P01AG025204,1771832.0,TargetOnly
2007.0,2007P01AG025901,1643230.0,TargetOnly
2013.0,2013P01AG027956,1236921.0,TargetOnly
2009.0,2009P01AG027956,1630867.0,TargetOnly
2010.0,2010P01AG026467,1825815.0,TargetOnly
2010.0,2010P01AG031782,2329773.0,TargetOnly
2020.0,2020P01AG060882,2410994.0,TargetOnly
2001.0,2001P01HL030568,4261053.0,TargetOnly
2005.0,2005P01HL054710,2128602.0,TargetOnly
2008.0,2008P01HL069779,2100489.0,TargetOnly
2012.0,2012P01HL080101,2656987.0,TargetOnly
2016.0,2016P01HL087123,2200958.0,TargetOnly
2015.0,2015P01HL092969,2544164.0,TargetOnly
2017.0,2017P01HL107150,2880796.0,TargetOnly
2005.0,2005P01NS019632,1812457.0,TargetOnly
2003.0,2003P01NS040256,1695361.0,TargetOnly
2002.0,2002P01NS040256,1692023.0,TargetOnly
2006.0,2006P01NS044233,1674333.0,TargetOnly
2018.0,2018P01NS055104,1434676.0,TargetOnly
2012.0,2012P01NS058793,1405511.0,TargetOnly
2016.0,2016P01NS084974,1153796.0,TargetOnly
2018.0,2018P01NS097197,1962322.0,TargetOnly
1999.0,1999P01CA077839,0.0,TargetOnly
2015.0,2015P01CA104838,1228488.0,TargetOnly
2015.0,2015P01CA165997,1165260.0,TargetOnly
2009.0,2009P01AT004511,1825157.0,TargetOnly
2004.0,2004P01AG009464,1684026.0,TargetOnly
2007.0,2007P01AG015379,3452187.0,TargetOnly
1999.0,1999P01AG015379,0.0,TargetOnly
2009.0,2009P01AG025531,1116401.0,TargetOnly
2007.0,2007P01AG025531,1167373.0,TargetOnly
2012.0,2012P01AG027734,145814.0,TargetOnly
2007.0,2007P01NS011766,1646965.0,TargetOnly
2009.0,2009P01NS023393,1249530.0,TargetOnly
2012.0,2012P01NS043980,1254835.0,TargetOnly
2008.0,2008P01NS047308,1126811.0,TargetOnly
2009.0,2009P01HD021921,1623539.0,TargetOnly
2009.0,2009P01HD022657,1975702.0,TargetOnly
2006.0,2006P01HD023315,1812366.0,TargetOnly
2010.0,2010P01HD032062,1422055.0,TargetOnly
2009.0,2009P01HD032573,1453336.0,TargetOnly
2006.0,2006P01HL018645,2656314.0,TargetOnly
2004.0,2004P01HL018645,3110633.0,TargetOnly
2008.0,2008P01HL020948,6216988.0,TargetOnly
2003.0,2003P01HL020948,6607099.0,TargetOnly
2002.0,2002P01HL020948,6560839.0,TargetOnly
2002.0,2002P01HL024136,2421528.0,TargetOnly
2008.0,2008P01HL047049,2736797.0,TargetOnly
2007.0,2007P01HL054710,2020967.0,TargetOnly
2007.0,2007P01HL084205,2388777.0,TargetOnly
2018.0,2018P01HL092969,2466809.0,TargetOnly
2014.0,2014P01HL098053,2077112.0,TargetOnly
2015.0,2015P01HL114453,2034611.0,TargetOnly
2018.0,2018P01CA016038,980728.0,TargetOnly
2019.0,2019P01CA018029,3801408.0,TargetOnly
2010.0,2010P01CA022443,2215317.0,TargetOnly
2010.0,2010P01CA023099,2645753.0,TargetOnly
2014.0,2014P01CA023766,3075057.0,TargetOnly
2015.0,2015P01CA025874,1507389.0,TargetOnly
2005.0,2005P01CA027502,4948097.0,TargetOnly
2005.0,2005P01CA059327,1976142.0,TargetOnly
2008.0,2008P01CA066996,2681371.0,TargetOnly
2004.0,2004P01CA068484,4396435.0,TargetOnly
2015.0,2015P01CA082834,1443331.0,TargetOnly
2007.0,2007P01CA085878,2855351.0,TargetOnly
2015.0,2015P01CA096832,2206611.0,TargetOnly
2016.0,2016P01CA100730,1875157.0,TargetOnly
2015.0,2015P01CA093900,1609641.0,TargetOnly
2014.0,2014P01CA109901,2068636.0,TargetOnly
2010.0,2010P01CA109901,2290323.0,TargetOnly
2004.0,2004P01CA109901,2530553.0,TargetOnly
2009.0,2009P01CA117969,2723059.0,TargetOnly
2016.0,2016P01CA119070,1121439.0,TargetOnly
2014.0,2014P01CA119070,1102872.0,TargetOnly
2016.0,2016P01CA114046,2708945.0,TargetOnly
2020.0,2020P01CA163205,1724279.0,TargetOnly
2008.0,2008P01DK011794,2193613.0,TargetOnly
2005.0,2005P01ES011253,1588787.0,TargetOnly
2019.0,2019P01DA047233,1758383.0,TargetOnly
2013.0,2013P01DE019759,1872101.0,TargetOnly
2015.0,2015P01GM015431,1844686.0,TargetOnly
2011.0,2011P01GM015431,2495822.0,TargetOnly
2016.0,2016P01GM099568,1491501.0,TargetOnly
2005.0,2005P01HL003174,2578060.0,TargetOnly
2016.0,2016P01HL014388,2380028.0,TargetOnly
2006.0,2006P01HL014388,2843535.0,TargetOnly
2003.0,2003P01HL016411,2830394.0,TargetOnly
2001.0,2001P01HL018574,2625265.0,TargetOnly
1999.0,1999P01HL018574,0.0,TargetOnly
2010.0,2010P01HL018645,3178790.0,TargetOnly
2008.0,2008P01HL018645,2993927.0,TargetOnly
2003.0,2003P01HL018645,3157006.0,TargetOnly
2002.0,2002P01HL018645,3134908.0,TargetOnly
2001.0,2001P01HL018645,3091789.0,TargetOnly
2000.0,2000P01HL018645,3108105.0,TargetOnly
2009.0,2009P01HL019242,2084027.0,TargetOnly
2004.0,2004P01HL019242,2281412.0,TargetOnly
2015.0,2015P01HL020948,4469290.0,TargetOnly
2012.0,2012P01HL020948,4681801.0,TargetOnly
2011.0,2011P01HL020948,6054580.0,TargetOnly
2007.0,2007P01HL020948,6587768.0,TargetOnly
2004.0,2004P01HL020948,6628783.0,TargetOnly
1999.0,1999P01HL020948,0.0,TargetOnly
2012.0,2012P01HL022633,2298955.0,TargetOnly
2010.0,2010P01HL022633,2344195.0,TargetOnly
2006.0,2006P01HL022633,2585366.0,TargetOnly
2005.0,2005P01HL022633,2690656.0,TargetOnly
2004.0,2004P01HL022633,2719632.0,TargetOnly
2003.0,2003P01HL022633,2750498.0,TargetOnly
2002.0,2002P01HL022633,2588068.0,TargetOnly
2010.0,2010P01HL026335,2430125.0,TargetOnly
2008.0,2008P01HL026335,2340211.0,TargetOnly
2004.0,2004P01HL026335,3086910.0,TargetOnly
2003.0,2003P01HL026335,3064156.0,TargetOnly
2002.0,2002P01HL028972,3876418.0,TargetOnly
2018.0,2018P01HL029582,1756723.0,TargetOnly
2017.0,2017P01HL029582,1799587.0,TargetOnly
2011.0,2011P01HL029582,2040409.0,TargetOnly
2010.0,2010P01HL029582,2104932.0,TargetOnly
2005.0,2005P01HL030086,2511574.0,TargetOnly
2003.0,2003P01HL030086,1726876.0,TargetOnly
2002.0,2002P01HL030086,1747508.0,TargetOnly
2001.0,2001P01HL030086,1683136.0,TargetOnly
2018.0,2018P01HL030568,2310000.0,TargetOnly
2016.0,2016P01HL030568,2416722.0,TargetOnly
2015.0,2015P01HL030568,2447213.0,TargetOnly
2013.0,2013P01HL030568,3554636.0,TargetOnly
2012.0,2012P01HL030568,3788592.0,TargetOnly
2011.0,2011P01HL030568,3866878.0,TargetOnly
2010.0,2010P01HL030568,3989158.0,TargetOnly
2009.0,2009P01HL030568,4082603.0,TargetOnly
2006.0,2006P01HL030568,4572035.0,TargetOnly
2004.0,2004P01HL030568,4491634.0,TargetOnly
2002.0,2002P01HL030568,4310163.0,TargetOnly
2000.0,2000P01HL030568,4261659.0,TargetOnly
1999.0,1999P01HL030568,0.0,TargetOnly
2011.0,2011P01HL031950,1843389.0,TargetOnly
2003.0,2003P01HL031950,2982258.0,TargetOnly
2011.0,2011P01HL034343,1604708.0,TargetOnly
2010.0,2010P01HL034343,1655452.0,TargetOnly
2005.0,2005P01HL034343,2635533.0,TargetOnly
2004.0,2004P01HL034343,2570730.0,TargetOnly
2003.0,2003P01HL034343,2579756.0,TargetOnly
2002.0,2002P01HL034343,2637847.0,TargetOnly
2001.0,2001P01HL034343,1314140.0,TargetOnly
2007.0,2007P01HL036028,3025780.0,TargetOnly
2011.0,2011P01HL036587,2532421.0,TargetOnly
2010.0,2010P01HL036587,2655130.0,TargetOnly
2010.0,2010P01HL036588,2604304.0,TargetOnly
2000.0,2000P01HL041484,3976103.0,TargetOnly
1999.0,1999P01HL041484,0.0,TargetOnly
2002.0,2002P01HL041633,3019192.0,TargetOnly
2001.0,2001P01HL041633,2942261.0,TargetOnly
2000.0,2000P01HL041633,2947761.0,TargetOnly
1999.0,1999P01HL041633,0.0,TargetOnly
2004.0,2004P01HL042550,2993563.0,TargetOnly
2000.0,2000P01HL045522,2385739.0,TargetOnly
2011.0,2011P01HL046403,2841206.0,TargetOnly
2009.0,2009P01HL046403,2979156.0,TargetOnly
2007.0,2007P01HL046403,3082491.0,TargetOnly
2005.0,2005P01HL046403,3359736.0,TargetOnly
2000.0,2000P01HL047660,2085390.0,TargetOnly
1999.0,1999P01HL047660,0.0,TargetOnly
2014.0,2014P01HL048743,1918392.0,TargetOnly
2010.0,2010P01HL048743,2122325.0,TargetOnly
2008.0,2008P01HL048743,2348033.0,TargetOnly
2008.0,2008P01HL048807,2124065.0,TargetOnly
2001.0,2001P01HL049264,1847187.0,TargetOnly
2000.0,2000P01HL049264,1927015.0,TargetOnly
1999.0,1999P01HL049264,0.0,TargetOnly
2012.0,2012P01HL049373,2039313.0,TargetOnly
2011.0,2011P01HL049373,2081452.0,TargetOnly
2010.0,2010P01HL049373,2147273.0,TargetOnly
2009.0,2009P01HL049373,2182514.0,TargetOnly
2008.0,2008P01HL049373,2174682.0,TargetOnly
2007.0,2007P01HL049373,2189557.0,TargetOnly
2005.0,2005P01HL049373,2313071.0,TargetOnly
2004.0,2004P01HL049373,2322755.0,TargetOnly
2003.0,2003P01HL049373,2323711.0,TargetOnly
2002.0,2002P01HL049373,2685219.0,TargetOnly
2001.0,2001P01HL049373,2649690.0,TargetOnly
2000.0,2000P01HL049373,2668345.0,TargetOnly
2003.0,2003P01HL051811,2439110.0,TargetOnly
2008.0,2008P01HL051952,2496641.0,TargetOnly
2010.0,2010P01HL054591,2786827.0,TargetOnly
2009.0,2009P01HL054591,2764813.0,TargetOnly
2008.0,2008P01HL054591,2635572.0,TargetOnly
2007.0,2007P01HL054591,2726580.0,TargetOnly
2004.0,2004P01HL054591,2305229.0,TargetOnly
2000.0,2000P01HL054591,2346878.0,TargetOnly
1999.0,1999P01HL054591,0.0,TargetOnly
2009.0,2009P01HL054710,1900243.0,TargetOnly
2009.0,2009P01HL055552,2261548.0,TargetOnly
2000.0,2000P01HL055854,365490.0,TargetOnly
2001.0,2001P01HL056091,2216099.0,TargetOnly
2009.0,2009P01HL056949,2994175.0,TargetOnly
2006.0,2006P01HL057278,2760849.0,TargetOnly
2005.0,2005P01HL057278,2846285.0,TargetOnly
2009.0,2009P01HL057345,2682065.0,TargetOnly
2007.0,2007P01HL057345,2342028.0,TargetOnly
2000.0,2000P01HL057345,2295288.0,TargetOnly
